person_key,team_key,opponent_key,game_key,game_date,game_number,team_alignment,p_out,p_so,p_tbf,p_bb,p_h,p_er
scotc001,NYN,ARI,NYN202405300,2024-05-30,0,1,15,4,20,1,4,2
scotc001,NYN,WAS,WAS202407030,2024-07-03,0,0,17,2,24,2,6,4
scotc001,NYN,PIT,PIT202407080,2024-07-08,0,0,17,3,19,1,1,2
scotc001,NYN,COL,NYN202407130,2024-07-13,0,1,13,5,21,1,7,3
scotc001,NYN,MIA,MIA202407210,2024-07-21,0,0,12,4,21,2,7,3
scott004,HOU,PIT,HOU202407290,2024-07-29,0,1,9,4,9,0,0,0
searj001,OAK,CLE,OAK202403300,2024-03-30,0,1,11,1,20,2,6,5
searj001,OAK,DET,DET202404050,2024-04-05,0,0,17,1,24,1,6,4
searj001,OAK,TEX,TEX202404110,2024-04-11,0,0,19,5,22,3,1,0
searj001,OAK,SLN,OAK202404160,2024-04-16,0,1,15,2,21,3,2,1
searj001,OAK,NYA,NYA202404220,2024-04-22,0,0,18,7,21,1,3,0
searj001,OAK,BAL,BAL202404270,2024-04-27,0,0,19,8,28,1,8,7
searj001,OAK,MIA,OAK202405030,2024-05-03,0,1,19,6,23,1,4,0
searj001,OAK,TEX,OAK202405081,2024-05-08,1,1,17,3,26,1,8,4
searj001,OAK,HOU,HOU202405140,2024-05-14,0,0,15,2,21,1,5,1
searj001,OAK,KCA,KCA202405190,2024-05-19,0,0,13,4,19,2,5,4
searj001,OAK,HOU,OAK202405250,2024-05-25,0,1,18,1,22,1,2,0
searj001,OAK,ATL,ATL202405310,2024-05-31,0,0,21,5,29,2,6,4
searj001,OAK,SEA,OAK202406060,2024-06-06,0,1,18,8,24,2,3,2
searj001,OAK,SDN,SDN202406110,2024-06-11,0,0,15,1,22,3,7,3
searj001,OAK,MIN,MIN202406161,2024-06-16,1,0,13,1,26,4,9,4
searj001,OAK,MIN,OAK202406220,2024-06-22,0,1,4,1,16,0,9,8
searj001,OAK,ARI,ARI202406280,2024-06-28,0,0,18,6,24,1,5,3
searj001,OAK,ANA,OAK202407040,2024-07-04,0,1,15,6,20,1,2,0
searj001,OAK,BOS,BOS202407100,2024-07-10,0,0,17,8,23,2,4,1
searj001,OAK,ANA,OAK202407190,2024-07-19,0,1,17,4,24,0,9,2
searj001,OAK,HOU,OAK202407240,2024-07-24,0,1,18,3,29,0,9,7
searj001,OAK,SFN,SFN202407300,2024-07-30,0,0,21,9,23,1,3,0
searj001,OAK,CHA,OAK202408050,2024-08-05,0,1,21,5,25,1,3,1
searj001,OAK,TOR,TOR202408110,2024-08-11,0,0,21,4,25,3,3,3
searj001,OAK,SFN,OAK202408180,2024-08-18,0,1,23,9,27,0,7,1
searj001,OAK,MIL,OAK202408230,2024-08-23,0,1,11,3,21,1,9,5
searj001,OAK,TEX,TEX202408300,2024-08-30,0,0,21,4,28,2,5,1
searj001,OAK,SEA,OAK202409040,2024-09-04,0,1,18,5,25,1,5,5
searj001,OAK,HOU,HOU202409100,2024-09-10,0,0,18,1,24,2,4,0
searj001,OAK,CHA,CHA202409150,2024-09-15,0,0,18,4,26,1,7,4
searj001,OAK,NYA,OAK202409210,2024-09-21,0,1,15,6,25,2,9,6
searj001,OAK,SEA,SEA202409270,2024-09-27,0,0,18,4,25,3,4,2
searj001,ATH,SEA,SEA202503300,2025-03-30,0,0,20,7,25,0,5,2
searj001,ATH,COL,COL202504050,2025-04-05,0,0,19,2,26,2,6,3
searj001,ATH,NYN,ATH202504110,2025-04-11,0,1,12,7,21,1,6,3
searj001,ATH,CHA,CHA202504170,2025-04-17,0,0,18,2,24,2,3,0
searj001,ATH,TEX,ATH202504230,2025-04-23,0,1,15,5,20,1,5,2
searj001,ATH,TEX,TEX202504280,2025-04-28,0,0,17,7,22,0,5,1
searj001,ATH,MIA,MIA202505040,2025-05-04,0,0,19,2,23,0,4,2
searj001,ATH,NYA,ATH202505100,2025-05-10,0,1,15,4,20,1,4,1
searj001,ATH,SFN,SFN202505160,2025-05-16,0,0,12,2,21,3,6,4
searj001,ATH,ANA,ATH202505210,2025-05-21,0,1,15,4,23,0,8,6
searj001,ATH,HOU,HOU202505270,2025-05-27,0,0,10,1,21,1,10,9
searj001,ATH,TOR,TOR202506010,2025-06-01,0,0,15,3,22,0,7,2
searj001,ATH,BAL,ATH202506060,2025-06-06,0,1,15,3,22,3,4,4
searj001,ATH,ANA,ANA202506110,2025-06-11,0,0,16,9,20,0,4,2
searj001,ATH,HOU,ATH202506170,2025-06-17,0,1,10,0,18,3,5,5
searj001,ATH,CLE,ATH202506220,2025-06-22,0,1,15,5,23,2,7,3
searj001,ATH,NYA,NYA202506280,2025-06-28,0,0,17,4,21,3,2,0
searj001,ATH,SFN,ATH202507040,2025-07-04,0,1,18,6,23,2,3,0
searj001,ATH,ATL,ATH202507100,2025-07-10,0,1,15,6,19,0,4,3
searj001,ATH,CLE,CLE202507180,2025-07-18,0,0,12,5,20,2,6,6
searj001,ATH,TEX,TEX202507230,2025-07-23,0,0,15,7,18,0,3,1
searj001,ATH,SEA,ATH202507280,2025-07-28,0,1,13,6,20,3,5,2
searj001,SDN,ARI,ARI202508040,2025-08-04,0,0,15,4,26,1,10,5
searj001,SDN,SFN,SDN202508200,2025-08-20,0,1,18,2,23,1,4,1
searj001,SDN,SEA,SEA202508250,2025-08-25,0,0,11,2,17,1,5,3
searj001,SDN,COL,SDN202509120,2025-09-12,0,1,13,8,19,1,5,4
searj001,SDN,ARI,SDN202509280,2025-09-28,0,1,17,4,26,3,7,2
sengk001,NYN,ATL,NYN202407260,2024-07-26,0,1,16,9,20,1,2,2
sengk001,NYN,MIA,MIA202504010,2025-04-01,0,0,15,8,20,1,3,2
sengk001,NYN,MIA,NYN202504070,2025-04-07,0,1,15,4,19,2,5,0
sengk001,NYN,ATH,ATH202504130,2025-04-13,0,0,21,4,26,2,4,0
sengk001,NYN,SLN,NYN202504190,2025-04-19,0,1,17,4,22,2,3,0
sengk001,NYN,WAS,WAS202504250,2025-04-25,0,0,18,5,24,2,6,2
sengk001,NYN,ARI,NYN202505010,2025-05-01,0,1,12,6,19,3,5,1
sengk001,NYN,ARI,ARI202505070,2025-05-07,0,0,18,4,22,5,2,0
sengk001,NYN,PIT,NYN202505130,2025-05-13,0,1,17,7,25,2,5,0
sengk001,NYN,BOS,BOS202505190,2025-05-19,0,0,18,5,27,3,5,3
sengk001,NYN,LAN,NYN202505250,2025-05-25,0,1,16,5,24,4,5,1
sengk001,NYN,COL,NYN202505310,2025-05-31,0,1,19,7,23,2,2,2
sengk001,NYN,COL,COL202506060,2025-06-06,0,0,18,6,23,2,5,1
sengk001,NYN,WAS,NYN202506120,2025-06-12,0,1,17,5,19,1,1,0
sengk001,NYN,KCA,KCA202507110,2025-07-11,0,0,12,4,18,2,4,0
sengk001,NYN,ANA,NYN202507210,2025-07-21,0,1,9,5,16,3,4,4
sengk001,NYN,SFN,SFN202507270,2025-07-27,0,0,15,3,24,5,4,3
sengk001,NYN,SFN,NYN202508020,2025-08-02,0,1,12,4,20,3,5,4
sengk001,NYN,MIL,MIL202508080,2025-08-08,0,0,13,2,20,3,2,1
sengk001,NYN,ATL,NYN202508140,2025-08-14,0,1,17,7,23,1,5,2
sengk001,NYN,WAS,WAS202508200,2025-08-20,0,0,15,4,24,2,6,4
sengk001,NYN,PHI,NYN202508250,2025-08-25,0,1,12,4,22,3,6,3
sengk001,NYN,MIA,NYN202508310,2025-08-31,0,1,14,6,22,2,7,5
senza001,COL,ARI,COL202409160,2024-09-16,0,1,9,2,14,2,4,2
senza001,COL,LAN,LAN202409220,2024-09-22,0,0,15,2,19,2,5,1
senza001,COL,LAN,COL202409280,2024-09-28,0,1,13,3,21,4,6,6
senza001,COL,TBA,TBA202503290,2025-03-29,0,0,13,0,21,2,9,0
senza001,COL,PHI,PHI202504030,2025-04-03,0,0,16,3,25,0,10,0
senza001,COL,MIL,COL202504090,2025-04-09,0,1,13,3,22,1,8,8
senza001,COL,LAN,LAN202504140,2025-04-14,0,0,13,1,22,1,9,4
senza001,COL,WAS,COL202504202,2025-04-20,2,1,18,2,24,1,6,1
senza001,COL,CIN,COL202504260,2025-04-26,0,1,15,4,23,0,8,4
senza001,COL,SFN,SFN202505020,2025-05-02,0,0,15,4,23,2,7,4
senza001,COL,SDN,COL202505090,2025-05-09,0,1,14,2,25,2,9,4
senza001,COL,TEX,TEX202505140,2025-05-14,0,0,14,3,25,4,8,6
senza001,COL,PHI,COL202505200,2025-05-20,0,1,18,3,29,1,10,4
senza001,COL,NYA,COL202505250,2025-05-25,0,1,13,4,20,1,6,4
senza001,COL,NYN,NYN202505310,2025-05-31,0,0,12,2,22,2,8,7
senza001,COL,SFN,COL202506120,2025-06-12,0,1,12,2,24,3,9,7
senza001,COL,WAS,WAS202506170,2025-06-17,0,0,15,0,21,3,3,0
senza001,COL,ARI,COL202506220,2025-06-22,0,1,16,5,21,1,4,2
senza001,COL,MIL,MIL202506280,2025-06-28,0,0,13,2,25,3,8,5
senza001,COL,CHA,COL202507040,2025-07-04,0,1,17,4,26,1,7,3
senza001,COL,BOS,BOS202507090,2025-07-09,0,0,15,3,23,1,8,4
senza001,COL,MIN,COL202507190,2025-07-19,0,1,21,3,26,1,6,3
senza001,COL,BAL,BAL202507260,2025-07-26,0,0,12,3,19,2,6,6
senza001,COL,PIT,COL202508010,2025-08-01,0,1,2,0,10,2,7,8
senza001,COL,ARI,COL202508170,2025-08-17,0,1,15,2,20,1,4,0
senza001,COL,PIT,PIT202508220,2025-08-22,0,0,12,4,23,3,8,5
sevel001,NYN,MIL,NYN202403300,2024-03-30,0,1,15,6,27,0,11,3
sevel001,NYN,CIN,CIN202404060,2024-04-06,0,0,15,7,21,2,3,1
sevel001,NYN,KCA,NYN202404120,2024-04-12,0,1,15,4,20,4,1,1
sevel001,NYN,PIT,NYN202404170,2024-04-17,0,1,18,4,24,3,5,0
sevel001,NYN,SFN,SFN202404230,2024-04-23,0,0,18,5,24,0,5,3
sevel001,NYN,CHN,NYN202404290,2024-04-29,0,1,24,5,27,2,1,1
sevel001,NYN,TBA,TBA202405050,2024-05-05,0,0,15,6,26,6,4,4
sevel001,NYN,ATL,NYN202405120,2024-05-12,0,1,15,4,22,3,4,2
sevel001,NYN,MIA,MIA202405180,2024-05-18,0,0,20,3,28,3,6,5
sevel001,NYN,SFN,NYN202405250,2024-05-25,0,1,21,6,26,3,2,1
sevel001,NYN,ARI,NYN202405310,2024-05-31,0,1,16,4,25,1,6,4
sevel001,NYN,WAS,WAS202406050,2024-06-05,0,0,24,4,27,0,7,1
sevel001,NYN,MIA,NYN202406130,2024-06-13,0,1,18,2,26,3,7,1
sevel001,NYN,TEX,TEX202406180,2024-06-18,0,0,19,1,28,1,8,6
sevel001,NYN,CHN,CHN202406230,2024-06-23,0,0,18,10,22,0,3,0
sevel001,NYN,HOU,NYN202406300,2024-06-30,0,1,21,3,28,1,8,4
sevel001,NYN,PIT,PIT202407050,2024-07-05,0,0,18,3,28,2,9,7
sevel001,NYN,WAS,NYN202407100,2024-07-10,0,1,19,4,27,3,4,2
sevel001,NYN,MIA,MIA202407200,2024-07-20,0,0,18,7,25,3,2,0
sevel001,NYN,ATL,NYN202407250,2024-07-25,0,1,15,6,23,2,7,2
sevel001,NYN,MIN,NYN202407310,2024-07-31,0,1,9,2,16,2,6,6
sevel001,NYN,COL,COL202408060,2024-08-06,0,0,15,5,24,0,8,4
sevel001,NYN,SEA,SEA202408110,2024-08-11,0,0,15,8,22,2,6,4
sevel001,NYN,MIA,NYN202408170,2024-08-17,0,1,27,8,32,1,4,0
sevel001,NYN,SDN,SDN202408220,2024-08-22,0,0,15,5,23,4,5,1
sevel001,NYN,ARI,ARI202408280,2024-08-28,0,0,14,9,23,1,8,4
sevel001,NYN,BOS,NYN202409020,2024-09-02,0,1,21,5,26,2,6,1
sevel001,NYN,CIN,NYN202409080,2024-09-08,0,1,20,8,25,2,5,1
sevel001,NYN,PHI,PHI202409140,2024-09-14,0,0,18,5,22,1,3,3
sevel001,NYN,PHI,NYN202409190,2024-09-19,0,1,18,7,24,2,5,3
sevel001,NYN,ATL,ATL202409240,2024-09-24,0,0,12,5,20,1,7,4
sevel001,ATH,SEA,SEA202503270,2025-03-27,0,0,18,6,25,4,3,0
sevel001,ATH,CHN,ATH202504010,2025-04-01,0,1,18,6,28,3,6,5
sevel001,ATH,SDN,ATH202504070,2025-04-07,0,1,21,3,29,0,8,5
sevel001,ATH,NYN,ATH202504130,2025-04-13,0,1,17,6,24,3,4,1
sevel001,ATH,MIL,MIL202504190,2025-04-19,0,0,24,1,27,0,3,1
sevel001,ATH,CHA,ATH202504250,2025-04-25,0,1,18,7,25,2,6,3
sevel001,ATH,TEX,TEX202504300,2025-04-30,0,0,15,4,24,1,8,1
sevel001,ATH,SEA,ATH202505050,2025-05-05,0,1,18,5,26,4,5,4
sevel001,ATH,NYA,ATH202505110,2025-05-11,0,1,12,2,24,2,9,8
sevel001,ATH,SFN,SFN202505170,2025-05-17,0,0,18,5,23,1,4,0
sevel001,ATH,ANA,ATH202505220,2025-05-22,0,1,18,5,25,0,7,2
sevel001,ATH,HOU,HOU202505280,2025-05-28,0,0,18,4,25,2,3,1
sevel001,ATH,MIN,ATH202506020,2025-06-02,0,1,17,1,28,1,9,8
sevel001,ATH,BAL,ATH202506070,2025-06-07,0,1,17,5,28,4,8,5
sevel001,ATH,KCA,KCA202506130,2025-06-13,0,0,23,1,30,2,6,1
sevel001,ATH,HOU,ATH202506180,2025-06-18,0,1,15,5,25,1,9,2
sevel001,ATH,DET,DET202506240,2025-06-24,0,0,15,2,24,1,7,7
sevel001,ATH,NYA,NYA202506290,2025-06-29,0,0,11,3,22,3,5,5
sevel001,ATH,SFN,ATH202507050,2025-07-05,0,1,13,2,22,2,5,5
sevel001,ATH,TOR,ATH202507110,2025-07-11,0,1,14,8,24,2,7,1
sevel001,ATH,CLE,CLE202507190,2025-07-19,0,0,15,3,19,2,3,2
sevel001,ATH,HOU,HOU202507240,2025-07-24,0,0,21,8,24,0,4,2
sevel001,ATH,SEA,ATH202507290,2025-07-29,0,1,15,6,22,2,5,1
sevel001,ATH,WAS,WAS202508050,2025-08-05,0,0,18,5,25,2,5,3
sevel001,ATH,SLN,SLN202509020,2025-09-02,0,0,15,4,16,1,3,0
sevel001,ATH,ANA,ANA202509070,2025-09-07,0,0,15,7,22,1,4,3
sevel001,ATH,CIN,ATH202509130,2025-09-13,0,1,15,2,23,2,6,5
sevel001,ATH,PIT,PIT202509190,2025-09-19,0,0,15,3,24,1,7,1
sevel001,ATH,HOU,ATH202509240,2025-09-24,0,1,19,5,22,1,3,0
seymc001,SFN,BAL,SFN202508300,2025-08-30,0,1,9,2,16,2,5,4
seymc001,SFN,SLN,SLN202509050,2025-09-05,0,0,15,2,18,1,2,1
seymc001,SFN,ARI,SFN202509100,2025-09-10,0,1,4,1,10,0,6,4
seymi001,TBA,CLE,CLE202508250,2025-08-25,0,0,15,8,17,1,1,0
seymi001,TBA,WAS,WAS202508310,2025-08-31,0,0,15,8,21,1,4,1
seymi001,TBA,CHA,CHA202509110,2025-09-11,0,0,16,5,22,2,4,2
seymi001,TBA,TOR,TBA202509170,2025-09-17,0,1,21,3,26,1,4,0
seymi001,TBA,TOR,TOR202509280,2025-09-28,0,0,10,7,19,2,7,6
sheee001,LAN,SDN,LAN202506180,2025-06-18,0,1,12,6,15,0,3,1
sheee001,LAN,HOU,LAN202507060,2025-07-06,0,1,15,4,21,1,5,1
sheee001,LAN,MIL,LAN202507190,2025-07-19,0,1,9,3,15,1,7,5
sheee001,LAN,BOS,BOS202507250,2025-07-25,0,0,15,5,20,2,3,2
sheee001,LAN,SLN,LAN202508050,2025-08-05,0,1,15,5,20,1,4,0
sheee001,LAN,ANA,ANA202508120,2025-08-12,0,0,15,6,22,2,5,5
sheee001,LAN,COL,COL202508190,2025-08-19,0,0,18,7,25,2,6,4
sheee001,LAN,CIN,LAN202508250,2025-08-25,0,1,21,10,25,1,2,0
sheee001,LAN,PIT,PIT202509030,2025-09-03,0,0,14,6,21,2,5,2
sheee001,LAN,COL,LAN202509090,2025-09-09,0,1,21,9,24,1,3,1
sheee001,LAN,SFN,LAN202509210,2025-09-21,0,1,21,10,24,0,1,0
sheee001,LAN,SEA,SEA202509260,2025-09-26,0,0,3,3,5,0,1,0
shusj001,CHA,CLE,CLE202407040,2024-07-04,0,0,6,2,10,0,4,2
shusj001,CHA,PIT,CHA202407140,2024-07-14,0,1,5,0,7,1,1,0
shusj001,CHA,CLE,CHA202409090,2024-09-09,0,1,8,5,13,0,5,3
shusj001,CHA,ANA,ANA202409180,2024-09-18,0,0,9,1,10,0,1,0
shusj001,CHA,BAL,BAL202505300,2025-05-30,0,0,3,0,5,0,1,0
shusj001,CHA,DET,CHA202506040,2025-06-04,0,1,3,1,9,1,5,4
silsc001,ANA,MIA,MIA202404010,2024-04-01,0,0,9,5,18,2,5,3
silsc001,ANA,BOS,ANA202404070,2024-04-07,0,1,15,7,20,2,3,3
singb001,KCA,MIN,KCA202403310,2024-03-31,0,1,21,10,27,1,3,0
singb001,KCA,CHA,KCA202404050,2024-04-05,0,1,19,4,21,1,2,1
singb001,KCA,HOU,KCA202404110,2024-04-11,0,1,15,4,22,2,5,1
singb001,KCA,CHA,CHA202404171,2024-04-17,1,0,15,5,20,3,3,2
singb001,KCA,TOR,KCA202404220,2024-04-22,0,1,18,5,26,3,5,5
singb001,KCA,DET,DET202404270,2024-04-27,0,0,15,6,23,3,4,1
singb001,KCA,TEX,KCA202405030,2024-05-03,0,1,18,8,22,0,4,1
singb001,KCA,MIL,KCA202405080,2024-05-08,0,1,16,4,22,2,5,1
singb001,KCA,SEA,SEA202405130,2024-05-13,0,0,15,6,25,1,9,4
singb001,KCA,OAK,KCA202405190,2024-05-19,0,1,18,9,26,1,6,1
singb001,KCA,TBA,TBA202405250,2024-05-25,0,0,15,3,22,2,4,1
singb001,KCA,CLE,CLE202406060,2024-06-06,0,0,11,2,21,1,9,2
singb001,KCA,NYA,KCA202406110,2024-06-11,0,1,17,6,27,1,7,6
singb001,KCA,LAN,LAN202406160,2024-06-16,0,0,18,4,24,2,5,3
singb001,KCA,TEX,TEX202406210,2024-06-21,0,0,15,4,21,2,3,1
singb001,KCA,MIA,KCA202406260,2024-06-26,0,1,22,5,27,1,5,1
singb001,KCA,TBA,KCA202407020,2024-07-02,0,1,15,4,20,3,3,1
singb001,KCA,COL,COL202407070,2024-07-07,0,0,21,7,27,2,6,1
singb001,KCA,BOS,BOS202407140,2024-07-14,0,0,8,3,16,1,8,4
singb001,KCA,CHA,KCA202407200,2024-07-20,0,1,21,7,27,2,5,0
singb001,KCA,CHN,KCA202407260,2024-07-26,0,1,21,5,24,2,2,0
singb001,KCA,CHA,CHA202407310,2024-07-31,0,0,21,4,27,0,6,3
singb001,KCA,BOS,KCA202408050,2024-08-05,0,1,17,6,27,1,10,4
singb001,KCA,MIN,MIN202408120,2024-08-12,0,0,15,9,25,2,8,6
singb001,KCA,CIN,CIN202408180,2024-08-18,0,0,18,6,23,1,5,0
singb001,KCA,PHI,KCA202408240,2024-08-24,0,1,15,5,25,0,11,5
singb001,KCA,HOU,HOU202408290,2024-08-29,0,0,18,6,24,1,5,2
singb001,KCA,CLE,KCA202409030,2024-09-03,0,1,17,3,24,2,5,2
singb001,KCA,NYA,NYA202409090,2024-09-09,0,0,15,3,22,3,5,3
singb001,KCA,PIT,PIT202409150,2024-09-15,0,0,15,6,25,4,6,4
singb001,KCA,SFN,KCA202409210,2024-09-21,0,1,16,6,24,1,7,6
singb001,KCA,ATL,ATL202409270,2024-09-27,0,0,18,5,26,3,4,2
singb001,CIN,TEX,CIN202503310,2025-03-31,0,1,21,8,24,2,1,0
singb001,CIN,MIL,MIL202504050,2025-04-05,0,0,15,7,25,1,9,3
singb001,CIN,PIT,CIN202504110,2025-04-11,0,1,15,3,19,3,2,3
singb001,CIN,SEA,CIN202504170,2025-04-17,0,1,13,6,22,3,6,3
singb001,CIN,MIA,MIA202504230,2025-04-23,0,0,18,8,22,0,4,2
singb001,CIN,SLN,CIN202504301,2025-04-30,1,1,18,4,23,3,2,1
singb001,CIN,ATL,ATL202505050,2025-05-05,0,0,18,2,27,2,7,4
singb001,CIN,HOU,HOU202505100,2025-05-10,0,0,7,1,16,1,9,7
singb001,CIN,CLE,CIN202505160,2025-05-16,0,1,15,4,20,3,3,3
singb001,CIN,PIT,PIT202505210,2025-05-21,0,0,15,3,23,4,5,2
singb001,CIN,KCA,KCA202505270,2025-05-27,0,0,21,3,29,1,7,2
singb001,CIN,MIL,CIN202506020,2025-06-02,0,1,15,4,21,3,4,3
singb001,CIN,ARI,CIN202506080,2025-06-08,0,1,15,3,21,3,5,2
singb001,CIN,DET,DET202506140,2025-06-14,0,0,18,4,25,3,4,1
singb001,CIN,SLN,SLN202506200,2025-06-20,0,0,18,7,24,1,4,1
singb001,CIN,NYA,CIN202506250,2025-06-25,0,1,15,9,26,3,6,4
singb001,CIN,BOS,BOS202507010,2025-07-01,0,0,9,4,14,2,3,2
singb001,CIN,MIA,CIN202507070,2025-07-07,0,1,15,3,23,1,7,2
singb001,CIN,COL,CIN202507120,2025-07-12,0,1,19,9,25,1,7,3
singb001,CIN,WAS,WAS202507210,2025-07-21,0,0,7,1,15,2,5,7
singb001,CIN,TBA,CIN202507270,2025-07-27,0,1,22,8,26,1,3,1
singb001,CIN,ATL,CIN202508010,2025-08-01,0,1,18,10,23,1,4,0
singb001,CIN,PIT,PIT202508070,2025-08-07,0,0,11,2,21,4,6,4
singb001,CIN,PHI,CIN202508120,2025-08-12,0,1,18,6,20,0,3,0
singb001,CIN,ANA,ANA202508180,2025-08-18,0,0,18,4,23,1,6,1
singb001,CIN,ARI,ARI202508240,2025-08-24,0,0,18,9,24,3,1,1
singb001,CIN,SLN,CIN202508310,2025-08-31,0,1,18,8,25,0,5,3
singb001,CIN,NYN,CIN202509060,2025-09-06,0,1,18,5,25,4,4,1
singb001,CIN,ATH,ATH202509120,2025-09-12,0,0,18,4,22,1,3,2
singb001,CIN,SLN,SLN202509170,2025-09-17,0,0,17,6,22,2,3,1
singb001,CIN,PIT,CIN202509230,2025-09-23,0,1,16,3,23,0,7,4
singb001,CIN,MIL,MIL202509280,2025-09-28,0,0,10,5,18,1,5,3
skenp001,PIT,CHN,PIT202405110,2024-05-11,0,1,12,7,20,2,6,3
skenp001,PIT,CHN,CHN202405170,2024-05-17,0,0,18,11,19,1,0,0
skenp001,PIT,SFN,PIT202405230,2024-05-23,0,1,18,3,23,1,6,1
skenp001,PIT,DET,DET202405292,2024-05-29,2,0,18,9,22,1,3,2
skenp001,PIT,LAN,PIT202406050,2024-06-05,0,1,15,8,23,1,6,3
skenp001,PIT,SLN,SLN202406110,2024-06-11,0,0,19,8,23,0,5,0
skenp001,PIT,CIN,PIT202406170,2024-06-17,0,1,18,7,24,1,6,1
skenp001,PIT,TBA,PIT202406230,2024-06-23,0,1,21,8,27,1,6,1
skenp001,PIT,ATL,ATL202406290,2024-06-29,0,0,18,9,24,2,6,1
skenp001,PIT,NYN,PIT202407050,2024-07-05,0,1,21,8,27,2,4,2
skenp001,PIT,MIL,MIL202407110,2024-07-11,0,0,21,11,23,1,0,0
skenp001,PIT,SLN,PIT202407230,2024-07-23,0,1,25,8,29,0,4,2
skenp001,PIT,HOU,HOU202407290,2024-07-29,0,0,18,6,25,3,5,1
skenp001,PIT,ARI,PIT202408040,2024-08-04,0,1,16,4,22,3,5,2
skenp001,PIT,LAN,LAN202408100,2024-08-10,0,0,18,8,25,1,6,4
skenp001,PIT,SEA,PIT202408160,2024-08-16,0,1,18,6,25,4,3,2
skenp001,PIT,CIN,PIT202408220,2024-08-22,0,1,18,9,19,1,2,0
skenp001,PIT,CHN,PIT202408280,2024-08-28,0,1,15,6,21,1,5,2
skenp001,PIT,CHN,CHN202409030,2024-09-03,0,0,15,6,23,4,4,0
skenp001,PIT,MIA,PIT202409090,2024-09-09,0,1,18,9,24,1,6,1
skenp001,PIT,SLN,SLN202409160,2024-09-16,0,0,18,7,22,1,4,1
skenp001,PIT,CIN,CIN202409220,2024-09-22,0,0,15,9,18,0,2,0
skenp001,PIT,NYA,NYA202409280,2024-09-28,0,0,6,3,6,0,0,0
skenp001,PIT,MIA,MIA202503270,2025-03-27,0,0,16,7,20,2,3,2
skenp001,PIT,TBA,TBA202504020,2025-04-02,0,0,21,6,24,0,3,0
skenp001,PIT,SLN,PIT202504080,2025-04-08,0,1,18,7,26,1,6,5
skenp001,PIT,WAS,PIT202504140,2025-04-14,0,1,18,6,23,0,3,1
skenp001,PIT,CLE,PIT202504190,2025-04-19,0,1,21,4,25,1,6,2
skenp001,PIT,LAN,LAN202504250,2025-04-25,0,0,19,9,24,0,5,0
skenp001,PIT,CHN,PIT202505010,2025-05-01,0,1,15,2,23,4,5,3
skenp001,PIT,SLN,SLN202505060,2025-05-06,0,0,18,6,25,4,3,2
skenp001,PIT,NYN,NYN202505120,2025-05-12,0,0,18,6,25,3,6,1
skenp001,PIT,PHI,PHI202505180,2025-05-18,0,0,24,9,28,1,3,1
skenp001,PIT,MIL,PIT202505230,2025-05-23,0,1,18,8,24,2,4,1
skenp001,PIT,ARI,ARI202505280,2025-05-28,0,0,20,7,26,0,4,0
skenp001,PIT,HOU,PIT202506030,2025-06-03,0,1,24,8,27,1,3,1
skenp001,PIT,PHI,PIT202506080,2025-06-08,0,1,23,7,25,1,2,0
skenp001,PIT,CHN,CHN202506130,2025-06-13,0,0,15,5,20,2,4,0
skenp001,PIT,DET,DET202506192,2025-06-19,2,0,18,9,25,5,3,2
skenp001,PIT,MIL,MIL202506250,2025-06-25,0,0,12,4,19,2,4,4
skenp001,PIT,SLN,PIT202507010,2025-07-01,0,1,15,5,20,1,5,0
skenp001,PIT,SEA,SEA202507060,2025-07-06,0,0,15,10,20,0,5,0
skenp001,PIT,MIN,MIN202507110,2025-07-11,0,0,15,6,20,0,5,2
skenp001,PIT,DET,PIT202507210,2025-07-21,0,1,18,6,23,1,3,0
skenp001,PIT,ARI,PIT202507270,2025-07-27,0,1,18,9,23,1,3,0
skenp001,PIT,COL,COL202508020,2025-08-02,0,0,15,8,22,2,5,4
skenp001,PIT,CIN,PIT202508070,2025-08-07,0,1,18,8,24,0,7,0
skenp001,PIT,MIL,MIL202508120,2025-08-12,0,0,12,4,20,2,6,4
skenp001,PIT,TOR,PIT202508180,2025-08-18,0,1,18,8,24,1,5,2
skenp001,PIT,COL,PIT202508240,2025-08-24,0,1,21,7,24,0,3,0
skenp001,PIT,BOS,BOS202508290,2025-08-29,0,0,18,6,25,1,7,1
skenp001,PIT,LAN,PIT202509040,2025-09-04,0,1,18,8,21,1,2,0
skenp001,PIT,BAL,BAL202509100,2025-09-10,0,0,15,8,16,0,2,0
skenp001,PIT,CHN,PIT202509160,2025-09-16,0,1,11,6,20,3,7,3
skenp001,PIT,CIN,CIN202509240,2025-09-24,0,0,18,7,22,0,4,0
skubt001,DET,CHA,CHA202403280,2024-03-28,0,0,18,6,21,0,3,0
skubt001,DET,OAK,DET202404050,2024-04-05,0,1,19,9,25,2,4,4
skubt001,DET,MIN,DET202404120,2024-04-12,0,1,15,5,19,2,2,0
skubt001,DET,TEX,DET202404170,2024-04-17,0,1,19,6,27,1,5,2
skubt001,DET,TBA,TBA202404220,2024-04-22,0,0,18,9,20,0,3,0
skubt001,DET,KCA,DET202404280,2024-04-28,0,1,21,6,26,1,4,1
skubt001,DET,NYA,NYA202405050,2024-05-05,0,0,18,12,24,0,6,2
skubt001,DET,HOU,DET202405110,2024-05-11,0,1,19,7,28,2,7,2
